date,country,lat,long,cum_case,new_case,cum_death,new_death,cum_cured,new_cured,continent,index
2020-02-22,China,1083.3366999999998,3684.4197000000004,77001,1451.0,2443.0,205.0,22699.0,3995.0,Asia,1
2020-02-22,Cruise Ship,35.4437,139.638,634,0.0,2.0,0.0,1.0,0.0,not found,24
2020-02-22,Egypt,26.0,30.0,1,0.0,0.0,0.0,0.0,0.0,Africa,42
2020-02-22,Finland,64.0,26.0,1,0.0,0.0,0.0,1.0,0.0,Europe,30
2020-02-22,France,46.2276,2.2137,12,0.0,1.0,0.0,4.0,0.0,Europe,7
2020-02-22,Germany,51.0,9.0,16,0.0,0.0,0.0,14.0,0.0,Europe,5
2020-02-22,India,21.0,78.0,3,0.0,0.0,0.0,3.0,0.0,Asia,48
2020-02-22,Iran,32.0,53.0,28,10.0,5.0,1.0,0.0,0.0,Asia,3
2020-02-22,Israel,31.0,35.0,1,0.0,0.0,0.0,0.0,0.0,Asia,23
2020-02-22,Italy,43.0,12.0,62,42.0,2.0,1.0,1.0,1.0,Europe,2
2020-02-22,Japan,36.0,138.0,122,17.0,1.0,0.0,22.0,0.0,Asia,17
2020-02-22,South Korea,36.0,128.0,433,229.0,2.0,0.0,16.0,0.0,Asia,8
2020-02-22,Lebanon,33.8547,35.8623,1,0.0,0.0,0.0,0.0,0.0,Asia,51
2020-02-22,Malaysia,2.5,112.5,22,0.0,0.0,0.0,15.0,0.0,Asia,18
2020-02-22,Nepal,28.1667,84.25,1,0.0,0.0,0.0,1.0,0.0,Asia,140
2020-02-22,Philippines,13.0,122.0,3,0.0,1.0,0.0,1.0,0.0,Asia,45
2020-02-22,Russia,60.0,90.0,2,0.0,0.0,0.0,2.0,0.0,Europe,47
2020-02-22,Singapore,1.2833,103.8333,85,0.0,0.0,0.0,37.0,0.0,Asia,32
2020-02-22,Spain,40.0,-4.0,2,0.0,0.0,0.0,2.0,0.0,Europe,4
2020-02-22,Sri Lanka,7.0,81.0,1,0.0,0.0,0.0,1.0,0.0,Asia,78
2020-02-22,Sweden,63.0,16.0,1,0.0,0.0,0.0,0.0,0.0,Europe,15
2020-02-22,Taiwan,23.7,121.0,26,0.0,1.0,0.0,2.0,0.0,Asia,60
2020-02-22,Thailand,15.0,101.0,35,0.0,0.0,0.0,17.0,0.0,Asia,40
2020-02-22,United States,418.70149999999995,-1234.9421000000002,15,0.0,0.0,0.0,5.0,0.0,America,6
2020-02-22,United Arab Emirates,24.0,54.0,13,4.0,0.0,0.0,4.0,0.0,Asia,54
2020-02-22,United Kingdom,55.3781,-3.4360000000000004,9,0.0,0.0,0.0,8.0,0.0,Europe,10
2020-02-22,Vietnam,16.0,108.0,16,0.0,0.0,0.0,14.0,0.0,Asia,68
2020-02-23,Australia,-99.1839,727.8111,22,0.0,0.0,0.0,11.0,0.0,Oceania,22
2020-02-23,Belgium,50.8333,4.0,1,0.0,0.0,0.0,1.0,0.0,Europe,13
2020-02-23,Cambodia,11.55,104.9167,1,0.0,0.0,0.0,1.0,0.0,Asia,90
2020-02-23,Canada,100.53649999999999,-208.44389999999999,9,0.0,0.0,0.0,3.0,0.0,America,20
2020-02-23,China,1083.3366999999998,3684.4197000000004,77022,21.0,2445.0,2.0,23187.0,488.0,Asia,1
2020-02-23,Cruise Ship,35.4437,139.638,691,57.0,3.0,1.0,0.0,0.0,not found,24
2020-02-23,Egypt,26.0,30.0,1,0.0,0.0,0.0,0.0,0.0,Africa,42
2020-02-23,Finland,64.0,26.0,1,0.0,0.0,0.0,1.0,0.0,Europe,30
2020-02-23,France,46.2276,2.2137,12,0.0,1.0,0.0,4.0,0.0,Europe,7
2020-02-23,Germany,51.0,9.0,16,0.0,0.0,0.0,14.0,0.0,Europe,5
2020-02-23,India,21.0,78.0,3,0.0,0.0,0.0,3.0,0.0,Asia,48
2020-02-23,Iran,32.0,53.0,43,15.0,8.0,3.0,0.0,0.0,Asia,3
2020-02-23,Israel,31.0,35.0,1,0.0,0.0,0.0,0.0,0.0,Asia,23
2020-02-23,Italy,43.0,12.0,155,93.0,3.0,1.0,2.0,1.0,Europe,2
2020-02-23,Japan,36.0,138.0,147,25.0,1.0,0.0,22.0,0.0,Asia,17
2020-02-23,South Korea,36.0,128.0,602,169.0,6.0,4.0,18.0,2.0,Asia,8
2020-02-23,Lebanon,33.8547,35.8623,1,0.0,0.0,0.0,0.0,0.0,Asia,51
2020-02-23,Malaysia,2.5,112.5,22,0.0,0.0,0.0,15.0,0.0,Asia,18
2020-02-23,Nepal,28.1667,84.25,1,0.0,0.0,0.0,1.0,0.0,Asia,140
2020-02-23,Philippines,13.0,122.0,3,0.0,1.0,0.0,1.0,0.0,Asia,45
2020-02-23,Russia,60.0,90.0,2,0.0,0.0,0.0,2.0,0.0,Europe,47
2020-02-23,Singapore,1.2833,103.8333,89,4.0,0.0,0.0,51.0,14.0,Asia,32
2020-02-23,Spain,40.0,-4.0,2,0.0,0.0,0.0,2.0,0.0,Europe,4
2020-02-23,Sri Lanka,7.0,81.0,1,0.0,0.0,0.0,1.0,0.0,Asia,78
2020-02-23,Sweden,63.0,16.0,1,0.0,0.0,0.0,0.0,0.0,Europe,15
2020-02-23,Taiwan,23.7,121.0,28,2.0,1.0,0.0,2.0,0.0,Asia,60
2020-02-23,Thailand,15.0,101.0,35,0.0,0.0,0.0,21.0,4.0,Asia,40
2020-02-23,United States,418.70149999999995,-1234.9421000000002,15,0.0,0.0,0.0,5.0,0.0,America,6
2020-02-23,United Arab Emirates,24.0,54.0,13,0.0,0.0,0.0,4.0,0.0,Asia,54
2020-02-23,United Kingdom,55.3781,-3.4360000000000004,9,0.0,0.0,0.0,8.0,0.0,Europe,10
2020-02-23,Vietnam,16.0,108.0,16,0.0,0.0,0.0,14.0,0.0,Asia,68
2020-02-24,Afghanistan,33.0,65.0,1,1.0,0.0,0.0,0.0,0.0,Asia,98
2020-02-24,Australia,-99.1839,727.8111,22,0.0,0.0,0.0,11.0,0.0,Oceania,22
2020-02-24,Bahrain,26.0275,50.55,1,1.0,0.0,0.0,0.0,0.0,Asia,37
2020-02-24,Belgium,50.8333,4.0,1,0.0,0.0,0.0,1.0,0.0,Europe,13
2020-02-24,Cambodia,11.55,104.9167,1,0.0,0.0,0.0,1.0,0.0,Asia,90
2020-02-24,Canada,100.53649999999999,-208.44389999999999,10,1.0,0.0,0.0,3.0,0.0,America,20
2020-02-24,China,1083.3366999999998,3684.4197000000004,77241,219.0,2595.0,150.0,25015.0,1828.0,Asia,1
2020-02-24,Cruise Ship,35.4437,139.638,691,0.0,3.0,0.0,0.0,0.0,not found,24
2020-02-24,Egypt,26.0,30.0,1,0.0,0.0,0.0,0.0,0.0,Africa,42
2020-02-24,Finland,64.0,26.0,1,0.0,0.0,0.0,1.0,0.0,Europe,30
2020-02-24,France,46.2276,2.2137,12,0.0,1.0,0.0,4.0,0.0,Europe,7
2020-02-24,Germany,51.0,9.0,16,0.0,0.0,0.0,14.0,0.0,Europe,5
2020-02-24,India,21.0,78.0,3,0.0,0.0,0.0,3.0,0.0,Asia,48
2020-02-24,Iran,32.0,53.0,61,18.0,12.0,4.0,0.0,0.0,Asia,3
2020-02-24,Iraq,33.0,44.0,1,1.0,0.0,0.0,0.0,0.0,Asia,50
2020-02-24,Israel,31.0,35.0,1,0.0,0.0,0.0,0.0,0.0,Asia,23
2020-02-24,Italy,43.0,12.0,229,74.0,7.0,4.0,1.0,-1.0,Europe,2
2020-02-24,Japan,36.0,138.0,159,12.0,1.0,0.0,22.0,0.0,Asia,17
2020-02-24,South Korea,36.0,128.0,833,231.0,8.0,2.0,18.0,0.0,Asia,8
2020-02-24,Kuwait,29.5,47.75,1,1.0,0.0,0.0,0.0,0.0,Asia,53
2020-02-24,Lebanon,33.8547,35.8623,1,0.0,0.0,0.0,0.0,0.0,Asia,51
2020-02-24,Malaysia,2.5,112.5,22,0.0,0.0,0.0,18.0,3.0,Asia,18
2020-02-24,Nepal,28.1667,84.25,1,0.0,0.0,0.0,1.0,0.0,Asia,140
2020-02-24,Oman,21.0,57.0,2,2.0,0.0,0.0,0.0,0.0,Asia,84
2020-02-24,Philippines,13.0,122.0,3,0.0,1.0,0.0,1.0,0.0,Asia,45
2020-02-24,Russia,60.0,90.0,2,0.0,0.0,0.0,2.0,0.0,Europe,47
2020-02-24,Singapore,1.2833,103.8333,89,0.0,0.0,0.0,51.0,0.0,Asia,32
2020-02-24,Spain,40.0,-4.0,2,0.0,0.0,0.0,2.0,0.0,Europe,4
2020-02-24,Sri Lanka,7.0,81.0,1,0.0,0.0,0.0,1.0,0.0,Asia,78
2020-02-24,Sweden,63.0,16.0,1,0.0,0.0,0.0,0.0,0.0,Europe,15
2020-02-24,Taiwan,23.7,121.0,30,2.0,1.0,0.0,5.0,3.0,Asia,60
2020-02-24,Thailand,15.0,101.0,35,0.0,0.0,0.0,21.0,0.0,Asia,40
2020-02-24,United States,454.1452,-1095.3041,51,36.0,0.0,0.0,5.0,0.0,America,6
2020-02-24,United Arab Emirates,24.0,54.0,13,0.0,0.0,0.0,4.0,0.0,Asia,54
2020-02-24,United Kingdom,55.3781,-3.4360000000000004,13,4.0,0.0,0.0,8.0,0.0,Europe,10
2020-02-24,Vietnam,16.0,108.0,16,0.0,0.0,0.0,14.0,0.0,Asia,68
2020-02-25,Afghanistan,33.0,65.0,1,0.0,0.0,0.0,0.0,0.0,Asia,98
2020-02-25,Algeria,28.0339,1.6596,1,1.0,0.0,0.0,0.0,0.0,Africa,66
2020-02-25,Australia,-99.1839,727.8111,22,0.0,0.0,0.0,11.0,0.0,Oceania,22
2020-02-25,Austria,47.5162,14.5501,2,2.0,0.0,0.0,0.0,0.0,Europe,12
2020-02-25,Bahrain,26.0275,50.55,23,22.0,0.0,0.0,0.0,0.0,Asia,37
2020-02-25,Belgium,50.8333,4.0,1,0.0,0.0,0.0,1.0,0.0,Europe,13
2020-02-25,Cambodia,11.55,104.9167,1,0.0,0.0,0.0,1.0,0.0,Asia,90
2020-02-25,Canada,100.53649999999999,-208.44389999999999,11,1.0,0.0,0.0,3.0,0.0,America,20
2020-02-25,China,1083.3366999999998,3684.4197000000004,77754,513.0,2665.0,70.0,27676.0,2661.0,Asia,1
2020-02-25,Croatia,45.1,15.2,1,1.0,0.0,0.0,0.0,0.0,Europe,61
2020-02-25,Cruise Ship,35.4437,139.638,691,0.0,3.0,0.0,0.0,0.0,not found,24
2020-02-25,Egypt,26.0,30.0,1,0.0,0.0,0.0,0.0,0.0,Africa,42
2020-02-25,Finland,64.0,26.0,1,0.0,0.0,0.0,1.0,0.0,Europe,30
2020-02-25,France,46.2276,2.2137,14,2.0,1.0,0.0,11.0,7.0,Europe,7
2020-02-25,Germany,51.0,9.0,17,1.0,0.0,0.0,14.0,0.0,Europe,5
2020-02-25,India,21.0,78.0,3,0.0,0.0,0.0,3.0,0.0,Asia,48
2020-02-25,Iran,32.0,53.0,95,34.0,16.0,4.0,0.0,0.0,Asia,3
2020-02-25,Iraq,33.0,44.0,1,0.0,0.0,0.0,0.0,0.0,Asia,50
2020-02-25,Israel,31.0,35.0,1,0.0,0.0,0.0,0.0,0.0,Asia,23
2020-02-25,Italy,43.0,12.0,322,93.0,10.0,3.0,1.0,0.0,Europe,2
2020-02-25,Japan,36.0,138.0,170,11.0,1.0,0.0,22.0,0.0,Asia,17
2020-02-25,South Korea,36.0,128.0,977,144.0,10.0,2.0,22.0,4.0,Asia,8
2020-02-25,Kuwait,29.5,47.75,11,10.0,0.0,0.0,0.0,0.0,Asia,53
2020-02-25,Lebanon,33.8547,35.8623,1,0.0,0.0,0.0,0.0,0.0,Asia,51
2020-02-25,Malaysia,2.5,112.5,22,0.0,0.0,0.0,18.0,0.0,Asia,18
2020-02-25,Nepal,28.1667,84.25,1,0.0,0.0,0.0,1.0,0.0,Asia,140
2020-02-25,Oman,21.0,57.0,2,0.0,0.0,0.0,0.0,0.0,Asia,84
2020-02-25,Philippines,13.0,122.0,3,0.0,1.0,0.0,1.0,0.0,Asia,45
2020-02-25,Russia,60.0,90.0,2,0.0,0.0,0.0,2.0,0.0,Europe,47
2020-02-25,Singapore,1.2833,103.8333,91,2.0,0.0,0.0,53.0,2.0,Asia,32
2020-02-25,Spain,40.0,-4.0,6,4.0,0.0,0.0,2.0,0.0,Europe,4
2020-02-25,Sri Lanka,7.0,81.0,1,0.0,0.0,0.0,1.0,0.0,Asia,78
2020-02-25,Sweden,63.0,16.0,1,0.0,0.0,0.0,0.0,0.0,Europe,15
2020-02-25,Switzerland,46.8182,8.2275,1,1.0,0.0,0.0,0.0,0.0,Europe,9
2020-02-25,Taiwan,23.7,121.0,31,1.0,1.0,0.0,5.0,0.0,Asia,60
2020-02-25,Thailand,15.0,101.0,37,2.0,0.0,0.0,22.0,1.0,Asia,40
2020-02-25,United States,454.1452,-1095.3041,51,0.0,0.0,0.0,6.0,1.0,America,6
2020-02-25,United Arab Emirates,24.0,54.0,13,0.0,0.0,0.0,4.0,0.0,Asia,54
2020-02-25,United Kingdom,55.3781,-3.4360000000000004,13,0.0,0.0,0.0,8.0,0.0,Europe,10
2020-02-25,Vietnam,16.0,108.0,16,0.0,0.0,0.0,16.0,2.0,Asia,68
2020-02-26,Afghanistan,33.0,65.0,1,0.0,0.0,0.0,0.0,0.0,Asia,98
2020-02-26,Algeria,28.0339,1.6596,1,0.0,0.0,0.0,0.0,0.0,Africa,66
2020-02-26,Australia,-99.1839,727.8111,22,0.0,0.0,0.0,11.0,0.0,Oceania,22
2020-02-26,Austria,47.5162,14.5501,2,0.0,0.0,0.0,0.0,0.0,Europe,12
2020-02-26,Bahrain,26.0275,50.55,33,10.0,0.0,0.0,0.0,0.0,Asia,37
2020-02-26,Belgium,50.8333,4.0,1,0.0,0.0,0.0,1.0,0.0,Europe,13
2020-02-26,Brazil,-14.235,-51.9253,1,1.0,0.0,0.0,0.0,0.0,America,25
2020-02-26,Cambodia,11.55,104.9167,1,0.0,0.0,0.0,1.0,0.0,Asia,90
2020-02-26,Canada,100.53649999999999,-208.44389999999999,11,0.0,0.0,0.0,3.0,0.0,America,20
2020-02-26,China,1083.3366999999998,3684.4197000000004,78166,412.0,2717.0,52.0,30084.0,2408.0,Asia,1
2020-02-26,Croatia,45.1,15.2,3,2.0,0.0,0.0,0.0,0.0,Europe,61
2020-02-26,Cruise Ship,35.4437,139.638,705,14.0,4.0,1.0,10.0,9.0,not found,24
2020-02-26,Egypt,26.0,30.0,1,0.0,0.0,0.0,0.0,0.0,Africa,42
2020-02-26,Finland,64.0,26.0,2,1.0,0.0,0.0,1.0,0.0,Europe,30
2020-02-26,France,46.2276,2.2137,18,4.0,2.0,1.0,11.0,0.0,Europe,7
2020-02-26,Georgia,42.3154,43.3569,1,1.0,0.0,0.0,0.0,0.0,Asia,88
2020-02-26,Germany,51.0,9.0,27,10.0,0.0,0.0,15.0,1.0,Europe,5
2020-02-26,Greece,39.0742,21.8243,1,1.0,0.0,0.0,0.0,0.0,Europe,29
2020-02-26,India,21.0,78.0,3,0.0,0.0,0.0,3.0,0.0,Asia,48
2020-02-26,Iran,32.0,53.0,139,44.0,19.0,3.0,49.0,49.0,Asia,3
2020-02-26,Iraq,33.0,44.0,5,4.0,0.0,0.0,0.0,0.0,Asia,50
2020-02-26,Israel,31.0,35.0,2,1.0,0.0,0.0,0.0,0.0,Asia,23
2020-02-26,Italy,43.0,12.0,453,131.0,12.0,2.0,3.0,2.0,Europe,2
2020-02-26,Japan,36.0,138.0,189,19.0,2.0,1.0,22.0,0.0,Asia,17
2020-02-26,South Korea,36.0,128.0,1261,284.0,12.0,2.0,22.0,0.0,Asia,8
2020-02-26,Kuwait,29.5,47.75,26,15.0,0.0,0.0,0.0,0.0,Asia,53
2020-02-26,Lebanon,33.8547,35.8623,2,1.0,0.0,0.0,0.0,0.0,Asia,51
2020-02-26,Malaysia,2.5,112.5,22,0.0,0.0,0.0,18.0,0.0,Asia,18
2020-02-26,Nepal,28.1667,84.25,1,0.0,0.0,0.0,1.0,0.0,Asia,140
2020-02-26,Macedonia,41.6086,21.7453,1,1.0,0.0,0.0,0.0,0.0,Europe,83
2020-02-26,Norway,60.472,8.4689,1,1.0,0.0,0.0,0.0,0.0,Europe,14
2020-02-26,Oman,21.0,57.0,4,2.0,0.0,0.0,0.0,0.0,Asia,84
2020-02-26,Pakistan,30.3753,69.3451,2,2.0,0.0,0.0,0.0,0.0,Asia,28
2020-02-26,Philippines,13.0,122.0,3,0.0,1.0,0.0,1.0,0.0,Asia,45
2020-02-26,Romania,45.9432,24.9668,1,1.0,0.0,0.0,0.0,0.0,Europe,38
2020-02-26,Russia,60.0,90.0,2,0.0,0.0,0.0,2.0,0.0,Europe,47
2020-02-26,Singapore,1.2833,103.8333,93,2.0,0.0,0.0,62.0,9.0,Asia,32
2020-02-26,Spain,40.0,-4.0,13,7.0,0.0,0.0,2.0,0.0,Europe,4
2020-02-26,Sri Lanka,7.0,81.0,1,0.0,0.0,0.0,1.0,0.0,Asia,78
2020-02-26,Sweden,63.0,16.0,2,1.0,0.0,0.0,0.0,0.0,Europe,15
2020-02-26,Switzerland,46.8182,8.2275,1,0.0,0.0,0.0,0.0,0.0,Europe,9
2020-02-26,Taiwan,23.7,121.0,32,1.0,1.0,0.0,5.0,0.0,Asia,60
2020-02-26,Thailand,15.0,101.0,40,3.0,0.0,0.0,22.0,0.0,Asia,40
2020-02-26,United States,454.1452,-1095.3041,57,6.0,0.0,0.0,6.0,0.0,America,6
2020-02-26,United Arab Emirates,24.0,54.0,13,0.0,0.0,0.0,4.0,0.0,Asia,54
2020-02-26,United Kingdom,55.3781,-3.4360000000000004,13,0.0,0.0,0.0,8.0,0.0,Europe,10
2020-02-26,Vietnam,16.0,108.0,16,0.0,0.0,0.0,16.0,0.0,Asia,68
2020-02-27,Afghanistan,33.0,65.0,1,0.0,0.0,0.0,0.0,0.0,Asia,98
2020-02-27,Algeria,28.0339,1.6596,1,0.0,0.0,0.0,0.0,0.0,Africa,66
2020-02-27,Australia,-99.1839,727.8111,23,1.0,0.0,0.0,11.0,0.0,Oceania,22
2020-02-27,Austria,47.5162,14.5501,3,1.0,0.0,0.0,0.0,0.0,Europe,12
2020-02-27,Bahrain,26.0275,50.55,33,0.0,0.0,0.0,0.0,0.0,Asia,37
2020-02-27,Belgium,50.8333,4.0,1,0.0,0.0,0.0,1.0,0.0,Europe,13
2020-02-27,Brazil,-14.235,-51.9253,1,0.0,0.0,0.0,0.0,0.0,America,25
2020-02-27,Cambodia,11.55,104.9167,1,0.0,0.0,0.0,1.0,0.0,Asia,90
2020-02-27,Canada,100.53649999999999,-208.44389999999999,13,2.0,0.0,0.0,6.0,3.0,America,20
2020-02-27,China,1083.3366999999998,3684.4197000000004,78600,434.0,2746.0,29.0,32930.0,2846.0,Asia,1
2020-02-27,Croatia,45.1,15.2,3,0.0,0.0,0.0,0.0,0.0,Europe,61
2020-02-27,Cruise Ship,35.4437,139.638,705,0.0,4.0,0.0,10.0,0.0,not found,24
2020-02-27,Denmark,56.2639,9.5018,1,1.0,0.0,0.0,0.0,0.0,Europe,16
2020-02-27,Egypt,26.0,30.0,1,0.0,0.0,0.0,0.0,0.0,Africa,42
2020-02-27,Estonia,58.5953,25.0136,1,1.0,0.0,0.0,0.0,0.0,Europe,41
2020-02-27,Finland,64.0,26.0,2,0.0,0.0,0.0,1.0,0.0,Europe,30
2020-02-27,France,46.2276,2.2137,38,20.0,2.0,0.0,11.0,0.0,Europe,7
2020-02-27,Georgia,42.3154,43.3569,1,0.0,0.0,0.0,0.0,0.0,Asia,88
2020-02-27,Germany,51.0,9.0,46,19.0,0.0,0.0,16.0,1.0,Europe,5
2020-02-27,Greece,39.0742,21.8243,3,2.0,0.0,0.0,0.0,0.0,Europe,29
2020-02-27,India,21.0,78.0,3,0.0,0.0,0.0,3.0,0.0,Asia,48
2020-02-27,Iran,32.0,53.0,245,106.0,26.0,7.0,49.0,0.0,Asia,3
2020-02-27,Iraq,33.0,44.0,7,2.0,0.0,0.0,0.0,0.0,Asia,50
2020-02-27,Israel,31.0,35.0,3,1.0,0.0,0.0,1.0,1.0,Asia,23
2020-02-27,Italy,43.0,12.0,655,202.0,17.0,5.0,45.0,42.0,Europe,2
2020-02-27,Japan,36.0,138.0,214,25.0,4.0,2.0,22.0,0.0,Asia,17
2020-02-27,South Korea,36.0,128.0,1766,505.0,13.0,1.0,22.0,0.0,Asia,8
2020-02-27,Kuwait,29.5,47.75,43,17.0,0.0,0.0,0.0,0.0,Asia,53
2020-02-27,Lebanon,33.8547,35.8623,2,0.0,0.0,0.0,0.0,0.0,Asia,51
2020-02-27,Malaysia,2.5,112.5,23,1.0,0.0,0.0,18.0,0.0,Asia,18
2020-02-27,Nepal,28.1667,84.25,1,0.0,0.0,0.0,1.0,0.0,Asia,140
2020-02-27,Netherlands,52.1326,5.2913,1,1.0,0.0,0.0,0.0,0.0,Europe,11
2020-02-27,Macedonia,41.6086,21.7453,1,0.0,0.0,0.0,0.0,0.0,Europe,83
2020-02-27,Norway,60.472,8.4689,1,0.0,0.0,0.0,0.0,0.0,Europe,14
2020-02-27,Oman,21.0,57.0,4,0.0,0.0,0.0,0.0,0.0,Asia,84
2020-02-27,Pakistan,30.3753,69.3451,2,0.0,0.0,0.0,0.0,0.0,Asia,28
2020-02-27,Philippines,13.0,122.0,3,0.0,1.0,0.0,1.0,0.0,Asia,45
2020-02-27,Romania,45.9432,24.9668,1,0.0,0.0,0.0,0.0,0.0,Europe,38
2020-02-27,Russia,60.0,90.0,2,0.0,0.0,0.0,2.0,0.0,Europe,47
2020-02-27,San Marino,43.9424,12.4578,1,1.0,0.0,0.0,0.0,0.0,Europe,56
2020-02-27,Singapore,1.2833,103.8333,93,0.0,0.0,0.0,62.0,0.0,Asia,32
2020-02-27,Spain,40.0,-4.0,15,2.0,0.0,0.0,2.0,0.0,Europe,4
2020-02-27,Sri Lanka,7.0,81.0,1,0.0,0.0,0.0,1.0,0.0,Asia,78
2020-02-27,Sweden,63.0,16.0,7,5.0,0.0,0.0,0.0,0.0,Europe,15
2020-02-27,Switzerland,46.8182,8.2275,8,7.0,0.0,0.0,0.0,0.0,Europe,9
2020-02-27,Taiwan,23.7,121.0,32,0.0,1.0,0.0,5.0,0.0,Asia,60
2020-02-27,Thailand,15.0,101.0,40,0.0,0.0,0.0,22.0,0.0,Asia,40
2020-02-27,United States,454.1452,-1095.3041,58,1.0,0.0,0.0,6.0,0.0,America,6
2020-02-27,United Arab Emirates,24.0,54.0,13,0.0,0.0,0.0,4.0,0.0,Asia,54
2020-02-27,United Kingdom,55.3781,-3.4360000000000004,15,2.0,0.0,0.0,8.0,0.0,Europe,10
2020-02-27,Vietnam,16.0,108.0,16,0.0,0.0,0.0,16.0,0.0,Asia,68
2020-02-28,Afghanistan,33.0,65.0,1,0.0,0.0,0.0,0.0,0.0,Asia,98
2020-02-28,Algeria,28.0339,1.6596,1,0.0,0.0,0.0,0.0,0.0,Africa,66
2020-02-28,Australia,-99.1839,727.8111,23,0.0,0.0,0.0,11.0,0.0,Oceania,22
2020-02-28,Austria,47.5162,14.5501,3,0.0,0.0,0.0,0.0,0.0,Europe,12
2020-02-28,Bahrain,26.0275,50.55,36,3.0,0.0,0.0,0.0,0.0,Asia,37
2020-02-28,Belarus,53.7098,27.9534,1,1.0,0.0,0.0,0.0,0.0,Europe,81
2020-02-28,Belgium,50.8333,4.0,1,0.0,0.0,0.0,1.0,0.0,Europe,13
2020-02-28,Brazil,-14.235,-51.9253,1,0.0,0.0,0.0,0.0,0.0,America,25
2020-02-28,Cambodia,11.55,104.9167,1,0.0,0.0,0.0,1.0,0.0,Asia,90
2020-02-28,Canada,153.47639999999998,-281.993,14,1.0,0.0,0.0,6.0,0.0,America,20
2020-02-28,China,1083.3366999999998,3684.4197000000004,78928,328.0,2790.0,44.0,36329.0,3399.0,Asia,1
2020-02-28,Croatia,45.1,15.2,5,2.0,0.0,0.0,0.0,0.0,Europe,61
2020-02-28,Cruise Ship,35.4437,139.638,705,0.0,6.0,2.0,10.0,0.0,not found,24
2020-02-28,Denmark,56.2639,9.5018,1,0.0,0.0,0.0,0.0,0.0,Europe,16
2020-02-28,Egypt,26.0,30.0,1,0.0,0.0,0.0,1.0,1.0,Africa,42
2020-02-28,Estonia,58.5953,25.0136,1,0.0,0.0,0.0,0.0,0.0,Europe,41
2020-02-28,Finland,64.0,26.0,2,0.0,0.0,0.0,1.0,0.0,Europe,30
2020-02-28,France,46.2276,2.2137,57,19.0,2.0,0.0,11.0,0.0,Europe,7
2020-02-28,Georgia,42.3154,43.3569,1,0.0,0.0,0.0,0.0,0.0,Asia,88
2020-02-28,Germany,51.0,9.0,48,2.0,0.0,0.0,16.0,0.0,Europe,5
2020-02-28,Greece,39.0742,21.8243,4,1.0,0.0,0.0,0.0,0.0,Europe,29
2020-02-28,Iceland,64.9631,-19.0208,1,1.0,0.0,0.0,0.0,0.0,Europe,34
2020-02-28,India,21.0,78.0,3,0.0,0.0,0.0,3.0,0.0,Asia,48
2020-02-28,Iran,32.0,53.0,388,143.0,34.0,8.0,73.0,24.0,Asia,3
2020-02-28,Iraq,33.0,44.0,7,0.0,0.0,0.0,0.0,0.0,Asia,50
2020-02-28,Israel,31.0,35.0,4,1.0,0.0,0.0,1.0,0.0,Asia,23
2020-02-28,Italy,43.0,12.0,888,233.0,21.0,4.0,46.0,1.0,Europe,2
2020-02-28,Japan,36.0,138.0,228,14.0,4.0,0.0,22.0,0.0,Asia,17
2020-02-28,South Korea,36.0,128.0,2337,571.0,13.0,0.0,22.0,0.0,Asia,8
2020-02-28,Kuwait,29.5,47.75,45,2.0,0.0,0.0,0.0,0.0,Asia,53
2020-02-28,Lebanon,33.8547,35.8623,2,0.0,0.0,0.0,0.0,0.0,Asia,51
2020-02-28,Lithuania,55.1694,23.8813,1,1.0,0.0,0.0,0.0,0.0,Europe,91
2020-02-28,Malaysia,2.5,112.5,23,0.0,0.0,0.0,18.0,0.0,Asia,18
2020-02-28,Mexico,23.6345,-102.5528,1,1.0,0.0,0.0,0.0,0.0,America,57
2020-02-28,Nepal,28.1667,84.25,1,0.0,0.0,0.0,1.0,0.0,Asia,140
2020-02-28,Netherlands,52.1326,5.2913,1,0.0,0.0,0.0,0.0,0.0,Europe,11
2020-02-28,New Zealand,-40.9006,174.886,1,1.0,0.0,0.0,0.0,0.0,Oceania,96
2020-02-28,Nigeria,9.082,8.6753,1,1.0,0.0,0.0,0.0,0.0,Africa,113
2020-02-28,Macedonia,41.6086,21.7453,1,0.0,0.0,0.0,0.0,0.0,Europe,83
2020-02-28,Norway,60.472,8.4689,6,5.0,0.0,0.0,0.0,0.0,Europe,14
2020-02-28,Oman,21.0,57.0,4,0.0,0.0,0.0,0.0,0.0,Asia,84
2020-02-28,Pakistan,30.3753,69.3451,2,0.0,0.0,0.0,0.0,0.0,Asia,28
2020-02-28,Philippines,13.0,122.0,3,0.0,1.0,0.0,1.0,0.0,Asia,45
2020-02-28,Romania,45.9432,24.9668,3,2.0,0.0,0.0,0.0,0.0,Europe,38
2020-02-28,Russia,60.0,90.0,2,0.0,0.0,0.0,2.0,0.0,Europe,47
2020-02-28,San Marino,43.9424,12.4578,1,0.0,0.0,0.0,0.0,0.0,Europe,56
2020-02-28,Singapore,1.2833,103.8333,93,0.0,0.0,0.0,62.0,0.0,Asia,32
2020-02-28,Spain,40.0,-4.0,32,17.0,0.0,0.0,2.0,0.0,Europe,4
2020-02-28,Sri Lanka,7.0,81.0,1,0.0,0.0,0.0,1.0,0.0,Asia,78
2020-02-28,Sweden,63.0,16.0,7,0.0,0.0,0.0,0.0,0.0,Europe,15
